Test: [520/1202]	Time 4.499 (1.528)	Loss 0.0033 (0.0545)	Prec@1 100.000 (98.209)	Prec@5 100.000 (100.000)
Test: [540/1202]	Time 4.735 (1.520)	Loss 0.0008 (0.0536)	Prec@1 100.000 (98.244)	Prec@5 100.000 (100.000)
Test: [560/1202]	Time 5.234 (1.520)	Loss 0.0738 (0.0523)	Prec@1 96.667 (98.295)	Prec@5 100.000 (100.000)
Test: [580/1202]	Time 4.887 (1.518)	Loss 0.0861 (0.0520)	Prec@1 93.333 (98.296)	Prec@5 100.000 (100.000)
Test: [600/1202]	Time 5.402 (1.519)	Loss 0.0124 (0.0526)	Prec@1 100.000 (98.270)	Prec@5 100.000 (100.000)
Test: [620/1202]	Time 5.140 (1.517)	Loss 0.0006 (0.0515)	Prec@1 100.000 (98.309)	Prec@5 100.000 (100.000)
Test: [640/1202]	Time 4.644 (1.510)	Loss 0.0245 (0.0515)	Prec@1 100.000 (98.326)	Prec@5 100.000 (100.000)
Test: [660/1202]	Time 4.751 (1.504)	Loss 0.0001 (0.0529)	Prec@1 100.000 (98.265)	Prec@5 100.000 (100.000)
Test: [680/1202]	Time 5.178 (1.499)	Loss 0.0069 (0.0534)	Prec@1 100.000 (98.253)	Prec@5 100.000 (100.000)
Test: [700/1202]	Time 4.973 (1.499)	Loss 0.1388 (0.0533)	Prec@1 96.667 (98.255)	Prec@5 100.000 (100.000)
Test: [720/1202]	Time 5.173 (1.497)	Loss 0.0548 (0.0556)	Prec@1 96.667 (98.165)	Prec@5 100.000 (100.000)
Test: [740/1202]	Time 5.082 (1.495)	Loss 0.0689 (0.0557)	Prec@1 96.667 (98.174)	Prec@5 100.000 (100.000)
Test: [760/1202]	Time 5.378 (1.494)	Loss 0.0015 (0.0546)	Prec@1 100.000 (98.213)	Prec@5 100.000 (100.000)
Test: [780/1202]	Time 4.405 (1.490)	Loss 0.0021 (0.0550)	Prec@1 100.000 (98.178)	Prec@5 100.000 (100.000)
Test: [800/1202]	Time 5.784 (1.492)	Loss 0.0329 (0.0546)	Prec@1 100.000 (98.186)	Prec@5 100.000 (100.000)
Test: [820/1202]	Time 4.902 (1.492)	Loss 0.0693 (0.0546)	Prec@1 100.000 (98.185)	Prec@5 100.000 (99.996)
Test: [840/1202]	Time 4.754 (1.491)	Loss 0.0013 (0.0541)	Prec@1 100.000 (98.205)	Prec@5 100.000 (99.996)
Test: [860/1202]	Time 4.882 (1.486)	Loss 0.0062 (0.0530)	Prec@1 100.000 (98.246)	Prec@5 100.000 (99.996)
Test: [880/1202]	Time 4.809 (1.486)	Loss 0.0096 (0.0523)	Prec@1 100.000 (98.267)	Prec@5 100.000 (99.996)
Test: [900/1202]	Time 5.399 (1.486)	Loss 0.0198 (0.0514)	Prec@1 100.000 (98.302)	Prec@5 100.000 (99.996)
Test: [920/1202]	Time 5.038 (1.487)	Loss 0.0070 (0.0509)	Prec@1 100.000 (98.328)	Prec@5 100.000 (99.996)
Test: [940/1202]	Time 4.945 (1.486)	Loss 0.0034 (0.0509)	Prec@1 100.000 (98.335)	Prec@5 100.000 (99.996)
Test: [960/1202]	Time 5.116 (1.483)	Loss 0.0088 (0.0504)	Prec@1 100.000 (98.345)	Prec@5 100.000 (99.997)
Test: [980/1202]	Time 4.636 (1.479)	Loss 0.0061 (0.0499)	Prec@1 100.000 (98.352)	Prec@5 100.000 (99.997)
Test: [1000/1202]	Time 4.458 (1.473)	Loss 0.1553 (0.0500)	Prec@1 96.667 (98.358)	Prec@5 100.000 (99.997)
Test: [1020/1202]	Time 3.715 (1.467)	Loss 0.1359 (0.0504)	Prec@1 96.667 (98.345)	Prec@5 100.000 (99.997)
Test: [1040/1202]	Time 4.333 (1.463)	Loss 0.5459 (0.0531)	Prec@1 80.000 (98.284)	Prec@5 100.000 (99.994)
Test: [1060/1202]	Time 4.718 (1.459)	Loss 0.0362 (0.0536)	Prec@1 100.000 (98.278)	Prec@5 100.000 (99.991)
Test: [1080/1202]	Time 2.798 (1.455)	Loss 0.0062 (0.0535)	Prec@1 100.000 (98.276)	Prec@5 100.000 (99.991)
Test: [1100/1202]	Time 0.902 (1.436)	Loss 0.2877 (0.0547)	Prec@1 93.333 (98.250)	Prec@5 100.000 (99.988)
Test: [1120/1202]	Time 0.946 (1.417)	Loss 0.5009 (0.0591)	Prec@1 83.333 (98.130)	Prec@5 96.667 (99.964)
Test: [1140/1202]	Time 0.851 (1.398)	Loss 0.0256 (0.0610)	Prec@1 100.000 (98.089)	Prec@5 100.000 (99.950)
Test: [1160/1202]	Time 0.968 (1.380)	Loss 0.4626 (0.0639)	Prec@1 93.333 (97.970)	Prec@5 96.667 (99.945)
Test: [1180/1202]	Time 0.769 (1.362)	Loss 0.2583 (0.0661)	Prec@1 90.000 (97.917)	Prec@5 100.000 (99.935)
Test: [1200/1202]	Time 0.820 (1.344)	Loss 0.1567 (0.0673)	Prec@1 90.000 (97.866)	Prec@5 100.000 (99.936)
Testing Results: Prec@1 97.864 Prec@5 99.936 Loss 0.06736
Best Prec@1: 97.864

Epoch: [2][0/1201], lr: 0.00500	Time 7.163 (7.163)	Data 5.528 (5.528)	Loss 0.0302 (0.0302)	Prec@1 100.000 (100.000)	Prec@5 100.000 (100.000)
Epoch: [2][20/1201], lr: 0.00500	Time 4.070 (1.639)	Data 3.399 (0.922)	Loss 0.3050 (0.1225)	Prec@1 90.000 (96.508)	Prec@5 100.000 (99.841)
Epoch: [2][40/1201], lr: 0.00500	Time 3.821 (1.720)	Data 3.146 (1.029)	Loss 0.1429 (0.1224)	Prec@1 93.333 (96.341)	Prec@5 100.000 (99.837)
Epoch: [2][60/1201], lr: 0.00500	Time 3.426 (1.693)	Data 2.748 (1.009)	Loss 0.0201 (0.1169)	Prec@1 100.000 (96.612)	Prec@5 100.000 (99.781)
Epoch: [2][80/1201], lr: 0.00500	Time 5.433 (1.687)	Data 4.772 (1.008)	Loss 0.0252 (0.1150)	Prec@1 100.000 (96.708)	Prec@5 100.000 (99.753)
Epoch: [2][100/1201], lr: 0.00500	Time 5.461 (1.669)	Data 4.790 (0.992)	Loss 0.0768 (0.1181)	Prec@1 96.667 (96.700)	Prec@5 100.000 (99.703)
Epoch: [2][120/1201], lr: 0.00500	Time 3.497 (1.654)	Data 2.814 (0.979)	Loss 0.0219 (0.1158)	Prec@1 100.000 (96.749)	Prec@5 100.000 (99.752)
Epoch: [2][140/1201], lr: 0.00500	Time 4.761 (1.642)	Data 4.083 (0.968)	Loss 0.0547 (0.1173)	Prec@1 100.000 (96.596)	Prec@5 100.000 (99.740)
Epoch: [2][160/1201], lr: 0.00500	Time 4.932 (1.635)	Data 4.260 (0.962)	Loss 0.1444 (0.1218)	Prec@1 96.667 (96.377)	Prec@5 100.000 (99.669)
Epoch: [2][180/1201], lr: 0.00500	Time 5.315 (1.654)	Data 4.631 (0.982)	Loss 0.0682 (0.1218)	Prec@1 96.667 (96.409)	Prec@5 100.000 (99.705)
Epoch: [2][200/1201], lr: 0.00500	Time 5.219 (1.644)	Data 4.546 (0.973)	Loss 0.3036 (0.1224)	Prec@1 93.333 (96.385)	Prec@5 96.667 (99.685)
Epoch: [2][220/1201], lr: 0.00500	Time 5.757 (1.643)	Data 5.095 (0.972)	Loss 0.1687 (0.1218)	Prec@1 96.667 (96.410)	Prec@5 100.000 (99.683)
Epoch: [2][240/1201], lr: 0.00500	Time 3.771 (1.631)	Data 3.083 (0.960)	Loss 0.2506 (0.1277)	Prec@1 96.667 (96.279)	Prec@5 96.667 (99.627)
Epoch: [2][260/1201], lr: 0.00500	Time 4.826 (1.637)	Data 4.161 (0.967)	Loss 0.1744 (0.1286)	Prec@1 93.333 (96.309)	Prec@5 100.000 (99.655)
Epoch: [2][280/1201], lr: 0.00500	Time 4.073 (1.637)	Data 3.385 (0.967)	Loss 0.3344 (0.1283)	Prec@1 93.333 (96.358)	Prec@5 100.000 (99.668)
Epoch: [2][300/1201], lr: 0.00500	Time 3.330 (1.638)	Data 2.648 (0.969)	Loss 0.0635 (0.1290)	Prec@1 96.667 (96.334)	Prec@5 100.000 (99.657)
Epoch: [2][320/1201], lr: 0.00500	Time 3.312 (1.633)	Data 2.639 (0.964)	Loss 0.0570 (0.1281)	Prec@1 96.667 (96.334)	Prec@5 100.000 (99.668)
Epoch: [2][340/1201], lr: 0.00500	Time 4.652 (1.638)	Data 3.986 (0.969)	Loss 0.0494 (0.1290)	Prec@1 100.000 (96.325)	Prec@5 100.000 (99.658)
Epoch: [2][360/1201], lr: 0.00500	Time 4.580 (1.636)	Data 3.905 (0.967)	Loss 0.0252 (0.1282)	Prec@1 100.000 (96.353)	Prec@5 100.000 (99.658)
Epoch: [2][380/1201], lr: 0.00500	Time 4.077 (1.633)	Data 3.407 (0.963)	Loss 0.1084 (0.1275)	Prec@1 96.667 (96.360)	Prec@5 100.000 (99.668)
Epoch: [2][400/1201], lr: 0.00500	Time 4.052 (1.627)	Data 3.377 (0.958)	Loss 0.0593 (0.1262)	Prec@1 100.000 (96.426)	Prec@5 100.000 (99.676)
Epoch: [2][420/1201], lr: 0.00500	Time 4.414 (1.619)	Data 3.730 (0.950)	Loss 0.0432 (0.1249)	Prec@1 100.000 (96.453)	Prec@5 100.000 (99.667)
Epoch: [2][440/1201], lr: 0.00500	Time 4.749 (1.616)	Data 4.075 (0.947)	Loss 0.0782 (0.1244)	Prec@1 96.667 (96.432)	Prec@5 100.000 (99.675)
Epoch: [2][460/1201], lr: 0.00500	Time 4.684 (1.615)	Data 4.006 (0.946)	Loss 0.0387 (0.1229)	Prec@1 100.000 (96.428)	Prec@5 100.000 (99.689)
Epoch: [2][480/1201], lr: 0.00500	Time 3.127 (1.614)	Data 2.453 (0.945)	Loss 0.1024 (0.1241)	Prec@1 93.333 (96.362)	Prec@5 100.000 (99.702)
Epoch: [2][500/1201], lr: 0.00500	Time 3.299 (1.614)	Data 2.629 (0.945)	Loss 0.1070 (0.1245)	Prec@1 96.667 (96.367)	Prec@5 100.000 (99.694)
Epoch: [2][520/1201], lr: 0.00500	Time 5.018 (1.616)	Data 4.347 (0.948)	Loss 0.0418 (0.1261)	Prec@1 100.000 (96.340)	Prec@5 100.000 (99.674)
Epoch: [2][540/1201], lr: 0.00500	Time 3.050 (1.616)	Data 2.384 (0.947)	Loss 0.0097 (0.1271)	Prec@1 100.000 (96.315)	Prec@5 100.000 (99.667)
Epoch: [2][560/1201], lr: 0.00500	Time 4.655 (1.614)	Data 3.986 (0.946)	Loss 0.1629 (0.1295)	Prec@1 93.333 (96.209)	Prec@5 100.000 (99.643)
Epoch: [2][580/1201], lr: 0.00500	Time 5.965 (1.617)	Data 5.302 (0.949)	Loss 0.3630 (0.1294)	Prec@1 93.333 (96.208)	Prec@5 96.667 (99.633)
Epoch: [2][600/1201], lr: 0.00500	Time 5.470 (1.621)	Data 4.795 (0.952)	Loss 0.0443 (0.1292)	Prec@1 100.000 (96.229)	Prec@5 100.000 (99.639)
Epoch: [2][620/1201], lr: 0.00500	Time 5.623 (1.621)	Data 4.949 (0.952)	Loss 0.0168 (0.1282)	Prec@1 100.000 (96.264)	Prec@5 100.000 (99.646)
Epoch: [2][640/1201], lr: 0.00500	Time 4.349 (1.620)	Data 3.685 (0.952)	Loss 0.2143 (0.1279)	Prec@1 93.333 (96.266)	Prec@5 100.000 (99.657)
Epoch: [2][660/1201], lr: 0.00500	Time 5.027 (1.618)	Data 4.356 (0.950)	Loss 0.1263 (0.1284)	Prec@1 96.667 (96.198)	Prec@5 100.000 (99.667)
Epoch: [2][680/1201], lr: 0.00500	Time 5.149 (1.618)	Data 4.481 (0.950)	Loss 0.0902 (0.1276)	Prec@1 96.667 (96.216)	Prec@5 100.000 (99.667)
Epoch: [2][700/1201], lr: 0.00500	Time 5.057 (1.616)	Data 4.374 (0.948)	Loss 0.0380 (0.1275)	Prec@1 100.000 (96.229)	Prec@5 100.000 (99.672)
Epoch: [2][720/1201], lr: 0.00500	Time 3.382 (1.611)	Data 2.698 (0.943)	Loss 0.0375 (0.1278)	Prec@1 100.000 (96.241)	Prec@5 100.000 (99.667)
Epoch: [2][740/1201], lr: 0.00500	Time 4.802 (1.614)	Data 4.131 (0.946)	Loss 0.1741 (0.1283)	Prec@1 96.667 (96.212)	Prec@5 100.000 (99.667)
Epoch: [2][760/1201], lr: 0.00500	Time 3.884 (1.616)	Data 3.212 (0.948)	Loss 0.1485 (0.1300)	Prec@1 96.667 (96.167)	Prec@5 100.000 (99.658)
Epoch: [2][780/1201], lr: 0.00500	Time 3.265 (1.616)	Data 2.590 (0.948)	Loss 0.0536 (0.1302)	Prec@1 100.000 (96.184)	Prec@5 100.000 (99.663)
Epoch: [2][800/1201], lr: 0.00500	Time 5.027 (1.616)	Data 4.348 (0.948)	Loss 0.3002 (0.1301)	Prec@1 90.000 (96.176)	Prec@5 100.000 (99.663)
Epoch: [2][820/1201], lr: 0.00500	Time 7.246 (1.617)	Data 6.570 (0.949)	Loss 0.1929 (0.1312)	Prec@1 93.333 (96.155)	Prec@5 100.000 (99.655)
Epoch: [2][840/1201], lr: 0.00500	Time 4.946 (1.618)	Data 4.258 (0.951)	Loss 0.2979 (0.1320)	Prec@1 90.000 (96.140)	Prec@5 100.000 (99.647)
Epoch: [2][860/1201], lr: 0.00500	Time 4.825 (1.616)	Data 4.153 (0.949)	Loss 0.0665 (0.1326)	Prec@1 100.000 (96.132)	Prec@5 100.000 (99.644)
Epoch: [2][880/1201], lr: 0.00500	Time 5.644 (1.615)	Data 4.975 (0.947)	Loss 0.0644 (0.1335)	Prec@1 96.667 (96.099)	Prec@5 100.000 (99.637)
Epoch: [2][900/1201], lr: 0.00500	Time 5.071 (1.614)	Data 4.399 (0.947)	Loss 0.0400 (0.1330)	Prec@1 100.000 (96.123)	Prec@5 100.000 (99.634)
Epoch: [2][920/1201], lr: 0.00500	Time 3.819 (1.612)	Data 3.145 (0.945)	Loss 0.0580 (0.1333)	Prec@1 96.667 (96.106)	Prec@5 100.000 (99.638)
Epoch: [2][940/1201], lr: 0.00500	Time 4.057 (1.612)	Data 3.376 (0.945)	Loss 0.1221 (0.1337)	Prec@1 96.667 (96.079)	Prec@5 100.000 (99.642)
Epoch: [2][960/1201], lr: 0.00500	Time 3.436 (1.611)	Data 2.764 (0.943)	Loss 0.1240 (0.1335)	Prec@1 96.667 (96.091)	Prec@5 100.000 (99.646)
Epoch: [2][980/1201], lr: 0.00500	Time 4.647 (1.612)	Data 3.983 (0.944)	Loss 0.0819 (0.1329)	Prec@1 100.000 (96.103)	Prec@5 100.000 (99.653)
Epoch: [2][1000/1201], lr: 0.00500	Time 2.913 (1.611)	Data 2.248 (0.944)	Loss 0.2435 (0.1328)	Prec@1 90.000 (96.117)	Prec@5 100.000 (99.654)
Epoch: [2][1020/1201], lr: 0.00500	Time 3.012 (1.611)	Data 2.338 (0.943)	Loss 0.0195 (0.1341)	Prec@1 100.000 (96.082)	Prec@5 100.000 (99.644)
Epoch: [2][1040/1201], lr: 0.00500	Time 2.432 (1.611)	Data 1.760 (0.943)	Loss 0.1286 (0.1344)	Prec@1 96.667 (96.084)	Prec@5 100.000 (99.638)
Epoch: [2][1060/1201], lr: 0.00500	Time 1.597 (1.610)	Data 0.931 (0.942)	Loss 0.1171 (0.1342)	Prec@1 96.667 (96.079)	Prec@5 100.000 (99.642)
Epoch: [2][1080/1201], lr: 0.00500	Time 1.620 (1.611)	Data 0.951 (0.944)	Loss 0.0995 (0.1342)	Prec@1 96.667 (96.068)	Prec@5 100.000 (99.648)
Epoch: [2][1100/1201], lr: 0.00500	Time 0.663 (1.607)	Data 0.000 (0.940)	Loss 0.2099 (0.1344)	Prec@1 93.333 (96.064)	Prec@5 100.000 (99.649)
Epoch: [2][1120/1201], lr: 0.00500	Time 0.663 (1.610)	Data 0.000 (0.943)	Loss 0.1865 (0.1341)	Prec@1 96.667 (96.075)	Prec@5 100.000 (99.646)
Epoch: [2][1140/1201], lr: 0.00500	Time 0.663 (1.610)	Data 0.000 (0.942)	Loss 0.4795 (0.1341)	Prec@1 90.000 (96.077)	Prec@5 93.333 (99.641)
Epoch: [2][1160/1201], lr: 0.00500	Time 0.663 (1.609)	Data 0.000 (0.942)	Loss 0.0261 (0.1340)	Prec@1 100.000 (96.081)	Prec@5 100.000 (99.644)
Epoch: [2][1180/1201], lr: 0.00500	Time 0.952 (1.610)	Data 0.286 (0.943)	Loss 0.1523 (0.1338)	Prec@1 96.667 (96.085)	Prec@5 100.000 (99.644)
Epoch: [2][1200/1201], lr: 0.00500	Time 0.701 (1.609)	Data 0.038 (0.942)	Loss 0.0392 (0.1337)	Prec@1 100.000 (96.092)	Prec@5 100.000 (99.645)
Epoch: [3][0/1201], lr: 0.00500	Time 5.575 (5.575)	Data 4.898 (4.898)	Loss 0.0215 (0.0215)	Prec@1 100.000 (100.000)	Prec@5 100.000 (100.000)
Epoch: [3][20/1201], lr: 0.00500	Time 2.320 (1.591)	Data 1.647 (0.925)	Loss 0.0236 (0.1132)	Prec@1 100.000 (97.302)	Prec@5 100.000 (99.841)
Epoch: [3][40/1201], lr: 0.00500	Time 2.248 (1.464)	Data 1.578 (0.797)	Loss 0.1015 (0.1184)	Prec@1 100.000 (96.829)	Prec@5 100.000 (99.837)
Epoch: [3][60/1201], lr: 0.00500	Time 4.347 (1.451)	Data 3.679 (0.784)	Loss 0.0909 (0.1110)	Prec@1 96.667 (96.995)	Prec@5 100.000 (99.891)
Epoch: [3][80/1201], lr: 0.00500	Time 2.316 (1.403)	Data 1.643 (0.736)	Loss 0.0520 (0.1143)	Prec@1 100.000 (96.831)	Prec@5 100.000 (99.835)
Epoch: [3][100/1201], lr: 0.00500	Time 0.738 (1.403)	Data 0.073 (0.735)	Loss 0.2032 (0.1237)	Prec@1 90.000 (96.403)	Prec@5 100.000 (99.703)
Epoch: [3][120/1201], lr: 0.00500	Time 0.897 (1.403)	Data 0.228 (0.735)	Loss 0.2887 (0.1306)	Prec@1 90.000 (96.171)	Prec@5 96.667 (99.614)
Epoch: [3][140/1201], lr: 0.00500	Time 2.667 (1.384)	Data 1.957 (0.716)	Loss 0.1221 (0.1306)	Prec@1 96.667 (96.217)	Prec@5 100.000 (99.574)
Epoch: [3][160/1201], lr: 0.00500	Time 1.763 (1.383)	Data 1.080 (0.715)	Loss 0.0339 (0.1301)	Prec@1 100.000 (96.149)	Prec@5 100.000 (99.545)
Epoch: [3][180/1201], lr: 0.00500	Time 1.735 (1.391)	Data 1.055 (0.723)	Loss 0.3326 (0.1351)	Prec@1 93.333 (96.133)	Prec@5 96.667 (99.448)
Epoch: [3][200/1201], lr: 0.00500	Time 3.068 (1.389)	Data 2.405 (0.720)	Loss 0.0480 (0.1347)	Prec@1 100.000 (96.103)	Prec@5 100.000 (99.469)
Epoch: [3][220/1201], lr: 0.00500	Time 3.229 (1.388)	Data 2.564 (0.720)	Loss 0.1254 (0.1309)	Prec@1 96.667 (96.244)	Prec@5 100.000 (99.502)
Epoch: [3][240/1201], lr: 0.00500	Time 3.398 (1.384)	Data 2.712 (0.715)	Loss 0.0240 (0.1282)	Prec@1 100.000 (96.321)	Prec@5 100.000 (99.516)
Epoch: [3][260/1201], lr: 0.00500	Time 2.642 (1.386)	Data 1.963 (0.718)	Loss 0.1546 (0.1277)	Prec@1 96.667 (96.335)	Prec@5 100.000 (99.553)
Epoch: [3][280/1201], lr: 0.00500	Time 2.594 (1.387)	Data 1.921 (0.719)	Loss 0.1157 (0.1269)	Prec@1 96.667 (96.358)	Prec@5 100.000 (99.537)
Epoch: [3][300/1201], lr: 0.00500	Time 3.253 (1.388)	Data 2.590 (0.719)	Loss 0.0266 (0.1254)	Prec@1 100.000 (96.379)	Prec@5 100.000 (99.568)
Epoch: [3][320/1201], lr: 0.00500	Time 4.489 (1.383)	Data 3.823 (0.714)	Loss 0.0936 (0.1240)	Prec@1 96.667 (96.417)	Prec@5 100.000 (99.595)
Epoch: [3][340/1201], lr: 0.00500	Time 2.926 (1.376)	Data 2.261 (0.707)	Loss 0.0389 (0.1222)	Prec@1 96.667 (96.471)	Prec@5 100.000 (99.599)
Epoch: [3][360/1201], lr: 0.00500	Time 2.541 (1.383)	Data 1.867 (0.715)	Loss 0.1755 (0.1238)	Prec@1 96.667 (96.445)	Prec@5 100.000 (99.584)
Epoch: [3][380/1201], lr: 0.00500	Time 4.507 (1.390)	Data 3.842 (0.722)	Loss 0.1029 (0.1230)	Prec@1 96.667 (96.465)	Prec@5 100.000 (99.589)
Epoch: [3][400/1201], lr: 0.00500	Time 4.297 (1.387)	Data 3.634 (0.719)	Loss 0.1152 (0.1227)	Prec@1 93.333 (96.467)	Prec@5 100.000 (99.601)
Epoch: [3][420/1201], lr: 0.00500	Time 4.448 (1.389)	Data 3.782 (0.721)	Loss 0.0136 (0.1242)	Prec@1 100.000 (96.405)	Prec@5 100.000 (99.588)
Epoch: [3][440/1201], lr: 0.00500	Time 2.197 (1.386)	Data 1.506 (0.717)	Loss 0.2184 (0.1256)	Prec@1 96.667 (96.387)	Prec@5 96.667 (99.577)
Epoch: [3][460/1201], lr: 0.00500	Time 2.735 (1.386)	Data 2.063 (0.717)	Loss 0.0658 (0.1261)	Prec@1 100.000 (96.414)	Prec@5 100.000 (99.581)
Epoch: [3][480/1201], lr: 0.00500	Time 4.456 (1.387)	Data 3.781 (0.719)	Loss 0.0361 (0.1263)	Prec@1 100.000 (96.396)	Prec@5 100.000 (99.598)
Epoch: [3][500/1201], lr: 0.00500	Time 4.075 (1.384)	Data 3.412 (0.716)	Loss 0.0971 (0.1245)	Prec@1 93.333 (96.434)	Prec@5 100.000 (99.614)
Epoch: [3][520/1201], lr: 0.00500	Time 3.686 (1.388)	Data 3.019 (0.719)	Loss 0.1110 (0.1233)	Prec@1 96.667 (96.449)	Prec@5 100.000 (99.623)
Epoch: [3][540/1201], lr: 0.00500	Time 2.612 (1.386)	Data 1.941 (0.718)	Loss 0.0346 (0.1223)	Prec@1 100.000 (96.469)	Prec@5 100.000 (99.624)
Epoch: [3][560/1201], lr: 0.00500	Time 3.850 (1.388)	Data 3.177 (0.719)	Loss 0.0662 (0.1215)	Prec@1 96.667 (96.494)	Prec@5 100.000 (99.638)
Epoch: [3][580/1201], lr: 0.00500	Time 3.860 (1.385)	Data 3.165 (0.717)	Loss 0.1882 (0.1204)	Prec@1 90.000 (96.483)	Prec@5 100.000 (99.644)
Epoch: [3][600/1201], lr: 0.00500	Time 1.506 (1.381)	Data 0.836 (0.713)	Loss 0.0869 (0.1212)	Prec@1 96.667 (96.473)	Prec@5 100.000 (99.634)
Epoch: [3][620/1201], lr: 0.00500	Time 1.742 (1.380)	Data 1.053 (0.712)	Loss 0.1595 (0.1209)	Prec@1 93.333 (96.490)	Prec@5 100.000 (99.624)
Epoch: [3][640/1201], lr: 0.00500	Time 1.891 (1.381)	Data 1.221 (0.713)	Loss 0.4240 (0.1212)	Prec@1 93.333 (96.479)	Prec@5 96.667 (99.631)
Epoch: [3][660/1201], lr: 0.00500	Time 1.796 (1.381)	Data 1.118 (0.713)	Loss 0.0211 (0.1208)	Prec@1 100.000 (96.465)	Prec@5 100.000 (99.637)
Epoch: [3][680/1201], lr: 0.00500	Time 0.664 (1.382)	Data 0.000 (0.713)	Loss 0.0354 (0.1202)	Prec@1 100.000 (96.481)	Prec@5 100.000 (99.643)
Epoch: [3][700/1201], lr: 0.00500	Time 0.665 (1.379)	Data 0.000 (0.710)	Loss 0.2208 (0.1199)	Prec@1 93.333 (96.495)	Prec@5 100.000 (99.643)
Epoch: [3][720/1201], lr: 0.00500	Time 0.663 (1.382)	Data 0.000 (0.713)	Loss 0.1149 (0.1200)	Prec@1 96.667 (96.509)	Prec@5 100.000 (99.635)
Epoch: [3][740/1201], lr: 0.00500	Time 0.664 (1.381)	Data 0.000 (0.713)	Loss 0.1265 (0.1189)	Prec@1 96.667 (96.554)	Prec@5 100.000 (99.645)
Epoch: [3][760/1201], lr: 0.00500	Time 1.405 (1.382)	Data 0.743 (0.713)	Loss 0.1852 (0.1187)	Prec@1 93.333 (96.557)	Prec@5 100.000 (99.641)
Epoch: [3][780/1201], lr: 0.00500	Time 0.737 (1.380)	Data 0.072 (0.711)	Loss 0.0211 (0.1180)	Prec@1 100.000 (96.573)	Prec@5 100.000 (99.646)
Epoch: [3][800/1201], lr: 0.00500	Time 0.667 (1.382)	Data 0.000 (0.713)	Loss 0.1126 (0.1176)	Prec@1 93.333 (96.571)	Prec@5 100.000 (99.646)
Epoch: [3][820/1201], lr: 0.00500	Time 0.664 (1.383)	Data 0.000 (0.714)	Loss 0.1593 (0.1175)	Prec@1 96.667 (96.553)	Prec@5 100.000 (99.655)
Epoch: [3][840/1201], lr: 0.00500	Time 0.664 (1.384)	Data 0.000 (0.716)	Loss 0.0736 (0.1172)	Prec@1 96.667 (96.560)	Prec@5 100.000 (99.663)
Epoch: [3][860/1201], lr: 0.00500	Time 0.662 (1.384)	Data 0.000 (0.715)	Loss 0.1313 (0.1179)	Prec@1 96.667 (96.547)	Prec@5 100.000 (99.663)
Epoch: [3][880/1201], lr: 0.00500	Time 0.664 (1.384)	Data 0.000 (0.715)	Loss 0.1268 (0.1185)	Prec@1 96.667 (96.542)	Prec@5 100.000 (99.656)
Epoch: [3][900/1201], lr: 0.00500	Time 0.664 (1.382)	Data 0.000 (0.714)	Loss 0.1677 (0.1190)	Prec@1 93.333 (96.526)	Prec@5 96.667 (99.649)
Epoch: [3][920/1201], lr: 0.00500	Time 0.665 (1.383)	Data 0.000 (0.714)	Loss 0.1171 (0.1196)	Prec@1 96.667 (96.504)	Prec@5 100.000 (99.645)
Epoch: [3][940/1201], lr: 0.00500	Time 0.664 (1.384)	Data 0.000 (0.716)	Loss 0.0637 (0.1203)	Prec@1 96.667 (96.497)	Prec@5 100.000 (99.649)
Epoch: [3][960/1201], lr: 0.00500	Time 0.665 (1.384)	Data 0.000 (0.716)	Loss 0.2305 (0.1201)	Prec@1 93.333 (96.500)	Prec@5 100.000 (99.653)
Epoch: [3][980/1201], lr: 0.00500	Time 0.666 (1.384)	Data 0.000 (0.716)	Loss 0.1163 (0.1201)	Prec@1 100.000 (96.497)	Prec@5 100.000 (99.657)
Epoch: [3][1000/1201], lr: 0.00500	Time 0.666 (1.383)	Data 0.000 (0.714)	Loss 0.0108 (0.1193)	Prec@1 100.000 (96.537)	Prec@5 100.000 (99.657)
Epoch: [3][1020/1201], lr: 0.00500	Time 0.664 (1.384)	Data 0.000 (0.716)	Loss 0.0236 (0.1190)	Prec@1 100.000 (96.533)	Prec@5 100.000 (99.654)
Epoch: [3][1040/1201], lr: 0.00500	Time 0.665 (1.386)	Data 0.000 (0.717)	Loss 0.1316 (0.1193)	Prec@1 93.333 (96.507)	Prec@5 100.000 (99.651)
Epoch: [3][1060/1201], lr: 0.00500	Time 0.664 (1.385)	Data 0.000 (0.716)	Loss 0.2031 (0.1196)	Prec@1 93.333 (96.500)	Prec@5 100.000 (99.645)
Epoch: [3][1080/1201], lr: 0.00500	Time 0.666 (1.385)	Data 0.000 (0.717)	Loss 0.1148 (0.1193)	Prec@1 93.333 (96.506)	Prec@5 100.000 (99.652)
Epoch: [3][1100/1201], lr: 0.00500	Time 0.668 (1.385)	Data 0.000 (0.716)	Loss 0.0119 (0.1191)	Prec@1 100.000 (96.500)	Prec@5 100.000 (99.655)
Epoch: [3][1120/1201], lr: 0.00500	Time 0.664 (1.386)	Data 0.000 (0.718)	Loss 0.1554 (0.1196)	Prec@1 90.000 (96.491)	Prec@5 100.000 (99.649)
Epoch: [3][1140/1201], lr: 0.00500	Time 0.663 (1.387)	Data 0.000 (0.718)	Loss 0.2715 (0.1195)	Prec@1 93.333 (96.494)	Prec@5 96.667 (99.647)
